run,split,instance_id,resolved,steps,cost_usd,exit_status,failed_edits
20240402_sweagent_claude3opus,full,django__django-14871,False,4,0.59683500,submitted,0
20240402_sweagent_claude3opus,full,django__django-14878,False,13,1.83046500,submitted,0
20240402_sweagent_claude3opus,full,django__django-14880,False,14,2.79720000,submitted,1
20240402_sweagent_claude3opus,full,django__django-14890,False,24,4.09743000,submitted (exit_cost),13
20240402_sweagent_claude3opus,full,django__django-14894,False,20,4.12341000,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,django__django-14915,False,22,4.20807000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-14916,False,20,4.20355500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-14919,False,23,4.28058000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-14935,False,24,4.18045500,submitted (exit_cost),12
20240402_sweagent_claude3opus,full,django__django-14954,False,26,4.08373500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-14960,True,6,1.01986500,submitted,0
20240402_sweagent_claude3opus,full,django__django-14969,False,14,2.26692000,submitted,0
20240402_sweagent_claude3opus,full,django__django-14983,False,25,4.01850000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-14996,False,24,4.06110000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-14997,False,23,4.04437500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-14999,True,14,2.44047000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15018,False,26,4.20348000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15022,False,25,4.06032000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15031,False,23,4.20745500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15037,False,26,4.14078000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15038,False,28,4.06134000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15044,False,22,4.00119000,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-15052,False,24,4.07793000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15061,False,20,4.04454000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15062,False,19,4.06419000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15087,False,22,4.06821000,submitted (exit_cost),12
20240402_sweagent_claude3opus,full,django__django-15098,False,22,4.01767500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15103,False,11,1.75045500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15104,True,13,2.36815500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15108,False,19,4.34577000,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,django__django-15111,False,17,2.80447500,submitted,4
20240402_sweagent_claude3opus,full,django__django-15127,False,20,3.08488500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15128,False,22,4.03557000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15135,False,26,4.00456500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15136,False,13,2.18796000,submitted,1
20240402_sweagent_claude3opus,full,django__django-15139,False,13,2.25265500,submitted,2
20240402_sweagent_claude3opus,full,django__django-15154,False,23,4.14207000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15161,False,25,4.04451000,exit_cost,0
20240402_sweagent_claude3opus,full,django__django-15166,False,8,1.24266000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15180,False,20,3.45586500,submitted,1
20240402_sweagent_claude3opus,full,django__django-15199,False,17,3.02095500,submitted,5
20240402_sweagent_claude3opus,full,django__django-15202,False,20,4.05144000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15204,False,23,4.15599000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15213,False,25,4.07943000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15240,False,21,4.16839500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15248,False,21,4.24132500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15252,False,20,3.84955500,submitted,3
20240402_sweagent_claude3opus,full,django__django-15268,False,22,4.15794000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15272,False,11,1.67151000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15277,False,23,4.11034500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15278,False,15,2.31790500,submitted,1
20240402_sweagent_claude3opus,full,django__django-15280,False,23,4.06125000,submitted (exit_cost),6
20240402_sweagent_claude3opus,full,django__django-15292,False,24,4.05994500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15297,False,15,4.29048000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15315,False,26,4.10872500,submitted (exit_cost),18
20240402_sweagent_claude3opus,full,django__django-15316,False,18,2.96785500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15318,False,25,4.15638000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15320,False,22,4.01826000,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,django__django-15324,False,23,4.14117000,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-15334,False,26,4.13683500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15342,True,11,1.74090000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15347,True,14,2.35861500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15352,False,22,4.03306500,exit_cost,0
20240402_sweagent_claude3opus,full,django__django-15368,False,24,4.15020000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15370,True,11,1.69708500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15375,False,27,4.13814000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15380,False,25,4.23553500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15382,False,26,4.05762000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15388,False,24,4.07899500,exit_cost,0
20240402_sweagent_claude3opus,full,django__django-15400,False,10,1.57486500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15401,False,25,4.01689500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15414,False,20,4.15258500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15421,False,12,2.77492500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15423,False,24,4.16632500,submitted (exit_cost),8
20240402_sweagent_claude3opus,full,django__django-15433,False,26,4.14168000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15438,False,13,2.41032000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15442,False,25,4.16386500,submitted (exit_cost),6
20240402_sweagent_claude3opus,full,django__django-15467,True,23,4.05022500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15474,False,23,4.25641500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15481,False,21,3.30744000,submitted,2
20240402_sweagent_claude3opus,full,django__django-15483,False,20,4.21759500,submitted (exit_cost),12
20240402_sweagent_claude3opus,full,django__django-15491,True,6,0.92134500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15497,False,18,3.31699500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15498,False,16,2.82573000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15499,False,8,1.39981500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15503,False,23,4.09332000,submitted (exit_cost),6
20240402_sweagent_claude3opus,full,django__django-15521,False,8,1.26966000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15525,False,20,4.23427500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-15526,True,9,1.46035500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15554,False,23,4.11102000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15560,False,27,4.12288500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15561,False,20,4.08517500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-15563,False,25,4.02298500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15569,True,23,4.20028500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15572,False,27,4.17358500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15576,False,13,2.34997500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15586,False,9,1.76710500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15607,False,27,4.11931500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15620,False,21,3.43642500,submitted,1
20240402_sweagent_claude3opus,full,django__django-15629,False,24,4.03929000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-15630,False,26,4.08186000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15648,False,24,4.05028500,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,django__django-15666,False,23,4.04574000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15669,False,13,2.41420500,submitted,3
20240402_sweagent_claude3opus,full,django__django-15671,False,11,1.91398500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15678,False,10,1.71916500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15682,False,22,4.15980000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15689,False,12,2.86216500,submitted,5
20240402_sweagent_claude3opus,full,django__django-15695,False,23,4.01488500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15698,True,22,4.00401000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15703,False,21,4.15398000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15732,False,4,0.65323500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15737,False,25,4.01322000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15738,False,10,1.51636500,submitted,1
20240402_sweagent_claude3opus,full,django__django-15741,False,25,4.18402500,submitted (exit_cost),19
20240402_sweagent_claude3opus,full,django__django-15742,False,24,4.06587000,submitted (exit_cost),8
20240402_sweagent_claude3opus,full,django__django-15744,False,22,4.13778000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15747,False,21,4.15339500,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-15752,False,10,1.64761500,submitted,3
20240402_sweagent_claude3opus,full,django__django-15766,False,23,4.07838000,submitted (exit_cost),7
20240402_sweagent_claude3opus,full,django__django-15774,False,23,4.17160500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15781,False,25,4.09356000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15789,True,20,3.65218500,submitted,5
20240402_sweagent_claude3opus,full,django__django-15790,False,16,2.35279500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15799,True,8,1.34853000,submitted,0
20240402_sweagent_claude3opus,full,django__django-15814,False,24,4.04239500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15819,False,5,0.89233500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15851,False,9,1.36014000,submitted,1
20240402_sweagent_claude3opus,full,django__django-15869,False,21,4.23919500,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,django__django-15902,False,25,4.08982500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15916,False,25,4.15747500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-15925,False,24,4.20499500,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15930,False,26,4.18483500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-15957,False,23,3.98349000,submitted,3
20240402_sweagent_claude3opus,full,django__django-15973,False,23,4.12326000,submitted (exit_cost),1
20240402_sweagent_claude3opus,full,django__django-15987,True,18,2.74002000,submitted,1
20240402_sweagent_claude3opus,full,django__django-15993,False,14,2.56861500,submitted,0
20240402_sweagent_claude3opus,full,django__django-15996,False,23,4.22802000,submitted (exit_cost),10
20240402_sweagent_claude3opus,full,django__django-16032,False,23,4.08510000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16037,False,20,4.09678500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16041,False,27,4.04493000,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16046,True,14,2.18134500,submitted,0
20240402_sweagent_claude3opus,full,django__django-16053,False,21,4.17811500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16067,False,23,4.02067500,submitted (exit_cost),5
20240402_sweagent_claude3opus,full,django__django-16070,False,26,4.14775500,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-16072,False,24,4.16892000,submitted (exit_cost),2
20240402_sweagent_claude3opus,full,django__django-16082,False,24,4.02196500,submitted (exit_cost),3
20240402_sweagent_claude3opus,full,django__django-16092,False,23,4.08714000,submitted (exit_cost),4
20240402_sweagent_claude3opus,full,django__django-16111,False,16,4.64719500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16117,False,24,3.89379000,submitted,3
20240402_sweagent_claude3opus,full,django__django-16120,False,22,4.06194000,exit_cost,0
20240402_sweagent_claude3opus,full,django__django-16136,False,24,4.01365500,submitted (exit_cost),0
20240402_sweagent_claude3opus,full,django__django-16139,True,7,1.14525000,submitted,0
20240402_sweagent_claude3opus,full,django__django-16142,False,7,1.04344500,submitted,0
20240402_sweagent_claude3opus,full,django__django-16143,False,24,4.13907000,submitted (exit_cost),1
